,BUILDING_BP1 길이옵셋,BUILDING_BP1 오픈/오버랩량 조정,BUILDING_Belt #1 - 길이,BUILDING_Belt #1 - 폭 ,BUILDING_Belt #2 - 길이,BUILDING_Belt #2 - 폭 ,BUILDING_Belt Offset,BUILDING_Belt 각도,BUILDING_Carcass #1 - 폭 ,BUILDING_Carcass #2 - 폭 ,BUILDING_Inner - 폭 ,BUILDING_PA - 길이,BUILDING_PA - 폭 ,BUILDING_Splice Lap-BP1-우,BUILDING_Splice Lap-BP1-좌,BUILDING_Splice Lap-BP1-중,BUILDING_Splice Lap-PA-우,BUILDING_Splice Lap-PA-좌,BUILDING_Splice Lap-PA-중,BUILDING_Splice Lap-벨트1-우,BUILDING_Splice Lap-벨트1-좌,BUILDING_Splice Lap-벨트1-중,BUILDING_Splice Lap-벨트2-우,BUILDING_Splice Lap-벨트2-좌,BUILDING_Splice Lap-벨트2-중,BUILDING_Splice Lap-트래드-우,BUILDING_Splice Lap-트래드-좌,BUILDING_Splice Lap-트래드-중,BUILDING_T/D 스티칭 압력 - Setting - 폭,BUILDING_Tread 길이 - 세팅,BUILDING_Tread 길이 - 실측,BUILDING_Tread 폭 - 세팅,BUILDING_Tread 폭 - 실측,BUILDING_WRK_DATE,BUILDING_멀티롤압력센-BP1-Ch1,BUILDING_멀티롤압력센-BP1-Ch2-우,BUILDING_멀티롤압력센-BP1-Ch2-좌,BUILDING_멀티롤압력센-BP1-Ch3-우,BUILDING_멀티롤압력센-BP1-Ch3-좌,BUILDING_멀티롤압력센-BP1-Ch4-우,BUILDING_멀티롤압력센-BP1-Ch4-좌,BUILDING_멀티롤압력센-BP1-Ch5-우,BUILDING_멀티롤압력센-BP1-Ch5-좌,BUILDING_멀티롤압력센-BP1-Ch6-우,BUILDING_멀티롤압력센-BP1-Ch6-좌,BUILDING_멀티롤압력센-BP1-Ch7-우,BUILDING_멀티롤압력센-BP1-Ch7-좌,BUILDING_재료길이-BP1 App CV,BUILDING_재료길이-BP1 FrontCV,BUILDING_재료길이-BP1 Mid CV,BUILDING_재료길이-BP1 Mid_우 CV,BUILDING_재료길이-BP1 컷팅 CV,BUILDING_재료길이-PA App CV,BUILDING_재료길이-PA 컷팅 CV,BUILDING_재료옵셋-BP1,BUILDING_재료옵셋-PA,gt_LWM_STD_WGT,gt_MRM_WGT,gt_STD_WGT,gt_UPM_STD_WGT
84145,120.0,70.0,1950.36,211.08,1958.1,197.0,5.9,27.0,621.27,442.05,400.34,1402.0,594.17,7.1,3.9,5.5,8.1,8.6,9.0,3.1,0.0,2.0,1.5,0.0,2.6,1.1,1.1,1.3,220.0,1983.0,1983.58,252.0,252.61,20230411,4.0,0.8,1.5,0.8,1.6,0.8,1.6,0.8,1.5,0.0,0.0,0.0,0.0,2126.1,1936.7,1407.7,1408.4,1408.0,669.3,1466.7,1417.0,1402.0,10.469,10.75,10.737,11.005
84146,120.0,70.0,1950.36,211.07,1958.1,197.0,5.9,27.0,621.15,442.05,399.83,1402.0,593.63,7.5,5.0,6.6,8.1,7.3,9.0,1.5,0.0,2.0,0.0,0.6,1.0,0.9,0.7,0.7,220.0,1983.0,1983.23,252.0,252.61,20230411,4.0,0.8,1.5,0.8,1.6,0.8,1.6,0.8,1.5,0.0,0.0,0.0,0.0,2126.1,1936.7,1407.7,1408.4,1408.0,14.8,1465.4,1417.0,1402.0,10.469,10.79,10.737,11.005
84147,120.0,70.0,1950.36,211.07,1958.1,197.0,5.9,27.0,621.15,442.05,400.84,1402.0,593.51,7.5,5.0,6.6,7.2,6.8,8.1,1.5,0.0,2.0,0.0,0.6,1.0,0.9,0.7,0.7,220.0,1983.0,1983.23,252.0,252.61,20230411,4.0,0.8,1.5,0.8,1.6,0.8,1.6,0.8,1.5,0.0,0.0,0.0,0.0,1993.1,1936.7,1406.8,1408.1,1407.7,611.5,1465.4,1417.0,1402.0,10.469,10.77,10.737,11.005
84437,130.0,75.0,2065.7,210.83,2074.75,196.57,6.3,27.0,621.34,431.45,437.94,1402.0,660.14,5.5,5.3,7.4,6.9,5.7,8.4,3.3,2.8,99.9,3.1,0.0,2.0,5.0,3.0,3.0,240.0,1983.0,1984.36,252.0,252.1,20230411,4.0,1.9,2.3,1.8,2.4,1.9,2.3,1.8,2.4,0.0,0.0,0.0,0.0,1407.5,1936.7,1410.6,1410.0,1410.2,709.6,1474.8,1420.0,1402.0,10.469,10.96,10.737,11.005
84438,120.0,70.0,1950.8,210.22,1962.16,197.49,5.9,27.0,621.16,431.45,403.38,1403.0,593.92,7.7,5.7,6.8,4.0,5.5,6.3,4.1,3.1,2.9,0.0,0.0,1.0,0.4,0.4,0.7,220.0,1983.0,1980.02,252.0,252.22,20230411,4.0,0.8,1.5,0.8,1.6,0.8,1.6,0.8,1.5,0.0,0.0,0.0,0.0,1403.7,1936.7,1408.1,1409.5,1408.9,674.6,1476.3,1417.0,1402.0,10.469,10.94,10.737,11.005
84439,120.0,70.0,1950.25,211.01,1958.84,197.2,5.9,27.0,621.16,431.45,402.37,1403.0,593.96,7.5,4.4,5.7,4.5,7.9,8.2,4.1,4.1,3.6,0.0,0.0,1.0,0.7,-0.8,-0.5,220.0,1983.0,1978.96,252.0,252.22,20230411,4.0,0.8,1.5,0.8,1.6,0.8,1.6,0.8,1.5,0.0,0.0,0.0,0.0,1403.7,1934.9,1407.4,1408.6,1408.1,652.7,1476.3,1417.0,1403.0,10.469,10.94,10.737,11.005
84440,120.0,70.0,1949.17,211.01,1958.84,197.16,5.9,27.0,621.23,431.45,400.34,1403.0,593.99,7.5,4.6,7.6,4.5,7.9,8.2,10.7,4.1,3.6,0.6,1.5,1.0,0.7,0.7,0.4,220.0,1983.0,1980.02,252.0,252.22,20230411,4.0,0.8,2.0,0.8,2.0,0.8,2.0,0.8,1.5,0.0,0.0,0.0,0.0,1402.0,1936.7,1407.4,1408.6,1408.1,704.2,1475.9,1417.0,1403.0,10.469,10.94,10.737,11.005
84441,120.0,80.0,1945.9,210.31,1957.77,197.16,5.9,27.0,621.31,431.45,402.37,1403.0,593.99,3.7,4.6,7.6,3.1,5.5,7.2,1.9,2.2,1.3,0.0,1.5,1.0,0.1,0.7,0.4,220.0,1983.0,1983.58,252.0,252.28,20230411,4.0,0.8,2.0,0.8,2.0,0.8,2.0,0.8,1.5,0.0,0.0,0.0,0.0,1993.2,1936.7,1406.6,1407.8,1407.2,704.2,1475.9,1417.0,1403.0,10.469,10.93,10.737,11.005
84442,120.0,80.0,1951.04,211.17,1959.52,196.91,5.9,27.0,621.31,431.45,401.86,1403.0,593.73,6.6,5.3,6.0,5.4,5.4,7.2,2.8,2.2,1.3,0.0,1.2,1.7,1.1,0.7,0.9,220.0,1983.0,1983.58,252.0,252.33,20230411,4.0,0.8,2.0,0.8,2.0,0.8,2.0,0.8,1.5,0.0,0.0,0.0,0.0,1993.2,1936.7,1407.7,1408.6,1407.6,652.4,1466.1,1417.0,1403.0,10.469,10.93,10.737,11.005
84443,120.0,80.0,1951.04,211.17,1961.77,197.61,5.9,27.0,621.35,431.45,402.37,1403.0,593.76,6.6,5.3,6.0,5.4,5.2,7.0,2.8,1.5,1.3,0.0,1.2,1.7,1.1,0.4,0.9,220.0,1983.0,1984.65,252.0,252.33,20230411,4.0,0.8,2.0,0.8,2.0,0.8,2.0,0.8,1.5,0.0,0.0,0.0,0.0,1988.7,1938.4,1407.7,1408.6,1407.6,652.4,1465.7,1417.0,1403.0,10.469,10.96,10.737,11.005
84444,120.0,80.0,1946.41,210.3,1959.43,197.61,5.9,27.0,621.35,431.45,404.4,1403.0,593.76,6.6,5.7,6.2,5.4,5.0,7.0,1.5,1.5,1.7,0.0,0.0,2.3,0.1,0.1,-0.2,220.0,1983.0,1984.65,252.0,252.21,20230411,4.0,0.8,2.0,0.8,2.0,0.8,2.0,0.8,1.5,0.0,0.0,0.0,0.0,1988.7,1938.4,1407.1,1407.5,1408.0,848.2,1465.4,1417.0,1403.0,10.469,10.9,10.737,11.005
84445,120.0,80.0,1948.43,210.57,1960.56,197.18,5.9,27.0,621.31,431.45,402.37,1403.0,593.61,6.8,5.7,6.2,5.2,5.4,7.9,2.8,1.5,2.3,1.5,0.0,2.3,4.1,4.1,4.6,220.0,1983.0,1983.29,252.0,252.19,20230411,4.0,0.8,2.0,0.8,2.0,0.8,2.0,0.8,1.5,0.0,0.0,0.0,0.0,1975.3,1938.4,1407.1,1408.6,1408.1,965.9,1465.4,1417.0,1403.0,10.469,10.9,10.737,11.005
84446,120.0,80.0,1950.29,211.0,1960.56,198.01,5.9,27.0,621.44,431.45,403.38,1403.0,593.73,6.8,4.8,5.5,5.2,5.4,7.9,3.8,1.5,2.6,1.5,0.3,2.3,4.1,4.1,4.6,220.0,1983.0,1983.29,252.0,252.19,20230411,4.0,0.8,2.0,0.8,2.0,0.8,2.0,0.8,1.5,0.0,0.0,0.0,0.0,1990.2,1936.7,1407.2,1408.6,1408.1,965.9,1462.5,1417.0,1403.0,10.469,10.88,10.737,11.005
84447,120.0,80.0,1950.29,211.0,1959.55,198.01,5.9,27.0,621.44,431.45,402.87,1403.0,593.74,6.6,4.8,6.0,3.3,4.6,6.8,3.8,2.8,2.6,0.0,0.0,1.0,3.7,4.1,2.8,220.0,1983.0,1982.58,252.0,252.57,20230411,4.0,0.8,2.0,0.8,2.0,0.8,2.0,0.8,1.5,0.0,0.0,0.0,0.0,1991.3,1938.4,1407.4,1408.0,1407.6,587.8,1464.6,1417.0,1403.0,10.469,10.92,10.737,11.005
84448,120.0,80.0,1949.41,210.72,1959.64,197.25,5.9,27.0,621.27,431.45,403.38,1403.0,593.76,8.0,6.4,6.9,2.0,4.6,6.8,3.1,2.8,2.3,0.0,0.0,1.0,2.2,3.2,2.8,220.0,1983.0,1984.36,252.0,252.57,20230411,4.0,0.8,2.0,0.8,2.0,0.8,2.0,0.8,1.5,0.0,0.0,0.0,0.0,1991.3,1938.4,1407.4,1408.0,1407.6,653.6,1477.1,1417.0,1403.0,10.469,10.97,10.737,11.005
84449,120.0,80.0,1949.41,210.72,1960.26,197.8,5.9,27.0,621.19,431.45,402.37,1403.0,594.06,8.0,6.4,6.9,4.9,6.6,8.2,2.8,2.5,1.7,0.0,0.0,1.0,2.2,0.9,2.8,220.0,1983.0,1984.36,252.0,252.09,20230411,4.0,0.8,2.0,0.8,2.0,0.8,2.0,0.8,1.5,0.0,0.0,0.0,0.0,1992.2,1936.7,1406.9,1407.4,1407.4,653.6,1477.1,1417.0,1403.0,10.469,10.96,10.737,11.005
84450,120.0,80.0,1949.75,210.71,1960.26,197.8,5.9,27.0,621.19,431.45,403.89,1403.0,594.06,6.0,5.0,5.7,4.9,6.6,8.2,2.5,1.2,1.7,0.0,0.0,0.7,1.1,3.2,2.8,220.0,1983.0,1984.36,252.0,252.09,20230411,4.0,0.8,2.0,0.8,2.0,0.8,2.0,0.8,1.5,0.0,0.0,0.0,0.0,1992.2,1936.7,1406.3,1407.4,1407.0,672.8,1474.8,1417.0,1403.0,10.469,10.93,10.737,11.005
84451,120.0,80.0,1950.73,210.93,1960.02,196.97,5.9,27.0,621.19,431.45,401.86,1403.0,593.88,6.0,5.0,5.7,6.1,6.3,8.1,0.0,0.0,0.0,0.0,0.0,0.0,2.2,3.7,4.6,220.0,1983.0,1981.16,252.0,253.25,20230411,4.0,0.8,2.0,0.8,2.0,0.8,2.0,0.8,1.5,0.0,0.0,0.0,0.0,1992.6,1936.7,1407.1,1407.2,1407.2,810.6,1466.1,1417.0,1403.0,10.469,10.93,10.737,11.005
84452,120.0,80.0,1950.73,210.93,1958.45,196.56,5.9,27.0,621.3,431.45,402.37,1403.0,593.8,5.1,4.4,5.5,6.1,6.3,8.6,99.9,2.2,2.3,0.0,0.0,0.4,2.2,3.7,4.6,220.0,1983.0,1979.38,252.0,254.01,20230411,4.0,0.8,2.0,0.8,2.0,0.8,2.0,0.8,1.5,0.0,0.0,0.0,0.0,1992.9,1936.7,1407.1,1407.2,1407.6,810.6,1467.1,1417.0,1403.0,10.469,10.99,10.737,11.005
84453,120.0,80.0,1950.73,210.52,1964.05,198.06,5.9,27.0,621.3,431.45,402.37,1403.0,593.8,5.7,5.7,5.5,6.3,6.3,8.6,99.9,2.8,2.3,0.0,1.5,1.3,1.8,1.8,3.2,220.0,1983.0,1980.8,252.0,254.01,20230411,4.0,0.8,2.0,0.8,2.0,0.8,2.0,0.8,1.5,0.0,0.0,0.0,0.0,1993.0,1936.7,1406.8,1407.2,1407.6,809.1,1476.0,1417.0,1403.0,10.469,11.0,10.737,11.005
84454,120.0,80.0,1950.73,210.91,1960.79,197.11,5.9,27.0,621.29,431.45,403.38,1403.0,593.9,5.7,5.7,5.5,6.3,6.3,8.6,3.1,2.8,2.3,0.0,0.0,1.7,2.2,1.3,2.8,220.0,1983.0,1980.8,252.0,252.91,20230411,4.0,0.8,2.0,0.8,2.0,0.8,2.0,0.8,2.0,0.0,0.0,0.0,0.0,1993.0,1936.7,1406.8,1406.8,1407.5,809.1,1476.0,1417.0,1403.0,10.469,10.87,10.737,11.005
84455,120.0,80.0,1947.51,210.91,1960.79,197.51,5.9,27.0,621.29,431.45,402.87,1403.0,593.9,8.0,6.4,6.9,4.0,4.6,7.0,4.1,2.5,2.9,0.9,0.0,2.0,1.8,1.3,2.2,220.0,1983.0,1982.94,252.0,253.26,20230411,4.0,0.8,2.0,0.8,2.0,0.8,2.0,0.8,2.0,0.0,0.0,0.0,0.0,1781.4,1936.7,1407.5,1408.1,1407.5,789.9,1467.2,1417.0,1403.0,10.469,10.95,10.737,11.005
84456,120.0,80.0,1946.82,210.0,1958.22,197.69,5.9,27.0,621.21,431.45,402.37,1403.0,594.04,8.0,6.4,6.9,8.3,4.1,6.8,4.4,2.5,3.2,1.2,0.0,2.0,0.1,0.4,0.7,220.0,1983.0,1982.94,252.0,253.26,20230411,4.0,0.8,2.0,0.8,2.0,0.8,2.0,0.8,2.0,0.0,0.0,0.0,0.0,1994.6,1936.7,1407.5,1408.1,1407.6,789.9,1475.3,1417.0,1403.0,10.469,10.92,10.737,11.005
84457,120.0,80.0,1951.0,211.37,1959.79,197.69,5.9,27.0,621.23,431.45,402.37,1403.0,594.04,5.9,4.8,6.4,8.3,6.6,9.5,4.4,1.9,3.2,1.2,0.0,1.3,0.4,1.1,1.1,220.0,1983.0,1984.36,252.0,252.11,20230411,4.0,0.8,2.0,0.8,2.0,0.8,2.0,0.8,2.0,0.0,0.0,0.0,0.0,1994.6,1936.7,1407.5,1408.0,1407.6,591.4,1475.3,1417.0,1403.0,10.469,10.9,10.737,11.005
84458,120.0,80.0,1951.0,211.37,1960.26,198.11,5.9,27.0,621.23,431.45,402.87,1403.0,593.78,6.9,4.8,6.4,7.8,7.0,9.5,0.0,1.9,0.0,0.0,1.2,1.0,0.4,1.1,1.1,220.0,1983.0,1985.43,252.0,253.19,20230411,4.0,0.8,2.0,0.8,2.0,0.8,2.0,0.8,2.0,0.0,0.0,0.0,0.0,1980.0,1936.7,1407.7,1408.1,1407.6,623.4,1467.0,1417.0,1403.0,10.469,10.89,10.737,11.005
84459,120.0,80.0,1950.83,210.35,1960.26,198.11,5.9,27.0,621.28,431.45,401.86,1402.5,593.68,6.9,5.3,5.9,7.8,7.0,9.3,1.5,0.0,1.0,0.0,1.2,0.7,2.2,3.7,2.8,220.0,1983.0,1985.43,252.0,253.19,20230411,4.0,0.8,2.0,0.8,2.0,0.8,2.0,0.8,2.0,0.0,0.0,0.0,0.0,1980.0,1936.7,1407.7,1408.1,1407.9,623.4,1467.0,1417.0,1403.0,10.469,10.94,10.737,11.005
84460,120.0,80.0,1952.28,211.13,1960.11,197.31,5.9,27.0,621.28,431.45,403.89,1402.0,593.8,5.7,5.5,5.5,7.2,6.4,8.8,1.5,2.5,1.7,1.9,1.9,1.3,8.4,6.0,7.4,220.0,1983.0,1983.65,252.0,252.58,20230411,4.0,0.8,2.0,0.8,2.0,0.8,2.0,0.8,2.0,0.0,0.0,0.0,0.0,1949.0,1936.7,1407.1,1407.7,1407.9,604.4,1466.0,1417.0,1403.0,10.469,10.92,10.737,11.005
84461,120.0,80.0,1952.28,211.13,1958.6,198.52,5.9,27.0,621.39,431.45,402.37,1402.0,593.8,6.8,5.5,6.2,7.2,6.4,8.8,3.1,2.5,2.6,1.9,1.9,1.3,8.4,6.0,7.4,220.0,1983.0,1983.65,252.0,253.7,20230411,4.0,0.8,2.0,0.8,2.0,0.8,2.0,0.8,2.0,0.0,0.0,0.0,0.0,1968.8,1936.7,1407.2,1407.4,1407.3,612.7,1473.4,1417.0,1402.0,10.469,10.91,10.737,11.005
84462,120.0,80.0,1950.65,210.58,1958.6,198.52,5.9,27.0,621.39,431.45,403.38,1402.0,593.71,6.8,4.6,6.2,5.1,5.0,7.0,3.1,1.5,2.6,0.0,0.0,1.3,6.0,5.6,5.0,220.0,1983.0,1986.14,252.0,254.24,20230411,4.0,0.8,2.0,0.8,2.0,0.8,2.0,0.8,2.0,0.0,0.0,0.0,0.0,1993.1,1936.7,1407.2,1407.7,1407.5,703.7,1474.7,1417.0,1402.0,10.469,10.92,10.737,11.005
84463,120.0,90.0,1950.84,211.42,1958.54,196.79,5.9,27.0,621.25,431.45,401.86,1402.0,593.85,5.0,3.9,5.5,5.8,5.0,7.0,3.1,2.5,2.3,0.0,0.0,1.3,6.0,5.6,5.0,220.0,1983.0,1986.14,252.0,254.24,20230411,4.0,0.8,3.0,0.8,3.0,0.8,3.0,0.8,3.0,0.0,0.0,0.0,0.0,1993.1,1936.7,1406.6,1407.7,1407.5,703.7,1474.7,1417.0,1402.0,10.469,10.94,10.737,11.005
84464,120.0,90.0,1950.84,211.42,1958.54,196.93,5.9,27.0,621.22,431.45,402.37,1402.0,593.85,6.9,7.3,7.5,5.8,5.0,6.8,3.1,2.5,2.3,1.2,0.0,2.0,5.0,6.0,5.6,220.0,1983.0,1984.01,252.0,252.15,20230411,3.0,0.8,3.0,0.8,3.0,0.8,3.0,0.8,3.0,0.0,0.0,0.0,0.0,1991.5,1936.7,1408.0,1408.3,1407.8,652.7,1474.6,1417.0,1402.0,10.469,10.81,10.737,11.005
84465,120.0,90.0,1949.6,211.13,1958.33,196.93,5.9,27.0,621.22,431.45,403.38,1402.0,593.77,6.9,7.3,7.5,6.1,4.6,7.2,2.8,2.5,1.7,1.9,0.0,2.3,5.0,6.0,5.6,220.0,1983.0,1981.52,252.0,250.34,20230411,2.5,0.8,3.0,0.8,3.0,0.8,3.0,0.8,3.0,0.0,0.0,0.0,0.0,1996.4,1936.7,1408.0,1408.3,1407.9,749.9,1474.6,1417.0,1402.0,10.469,10.73,10.737,11.005
84466,120.0,90.0,1950.38,211.26,1959.43,197.03,5.9,27.0,621.18,431.45,402.88,1402.0,593.77,6.2,6.2,5.1,6.1,4.5,7.2,2.8,0.0,1.7,1.9,0.0,2.6,3.7,4.1,2.8,220.0,1983.0,1981.52,252.0,251.42,20230411,2.5,0.8,3.0,0.8,3.0,0.8,3.0,0.8,3.0,0.0,0.0,0.0,0.0,1996.4,1936.7,1407.4,1407.5,1407.9,749.9,1464.9,1417.0,1402.0,10.469,10.74,10.737,11.005
84467,120.0,90.0,1950.38,211.26,1961.27,197.42,5.9,27.0,621.32,431.45,401.35,1402.0,593.78,5.5,6.4,4.8,6.7,4.3,7.3,2.8,0.0,1.3,1.9,0.0,2.6,3.7,4.1,2.8,220.0,1983.0,1981.87,252.0,252.75,20230411,2.5,0.8,3.0,0.8,3.0,0.8,3.0,0.8,3.0,0.0,0.0,0.0,0.0,1988.3,1934.9,1407.1,1407.4,1407.4,918.8,1465.1,1417.0,1402.0,10.469,10.78,10.737,11.005
84468,120.0,90.0,1950.31,210.89,1961.27,197.42,5.9,27.0,621.36,431.45,400.85,1402.0,593.78,6.2,6.9,6.4,6.7,4.5,7.7,1.9,0.0,1.7,1.5,1.2,1.0,1.1,1.1,0.7,220.0,1983.0,1985.43,252.0,252.75,20230411,2.5,0.8,3.0,0.8,3.0,0.8,3.0,0.8,3.0,0.0,0.0,0.0,0.0,1993.2,1936.7,1407.1,1407.4,1408.0,918.8,1465.2,1417.0,1402.0,10.469,10.82,10.737,11.005
84469,120.0,90.0,1950.31,211.89,1959.37,196.82,5.9,27.0,621.36,431.45,399.32,1402.0,593.73,6.2,7.5,6.4,6.9,5.0,7.9,2.2,2.2,2.3,1.5,1.2,1.3,3.7,5.6,4.6,220.0,1983.0,1985.43,252.0,252.63,20230411,2.5,0.8,3.0,0.8,3.0,0.8,3.0,0.8,3.0,0.0,0.0,0.0,0.0,1993.2,1936.7,1407.1,1407.4,1408.0,574.8,1465.7,1417.0,1402.0,10.469,10.86,10.737,11.005
84470,120.0,90.0,1949.79,211.89,1958.01,196.6,5.9,27.0,621.35,431.45,395.77,1402.0,593.73,5.5,7.5,5.3,6.9,5.7,7.9,2.2,2.2,2.3,1.5,1.5,1.7,3.7,5.6,4.6,220.0,1983.0,1984.01,252.0,252.21,20230411,2.5,0.8,3.0,0.8,3.0,0.8,3.0,0.8,3.0,0.0,0.0,0.0,0.0,1964.0,1934.9,1406.8,1407.4,1407.5,574.8,1465.7,1417.0,1402.0,10.469,10.87,10.737,11.005
84471,120.0,90.0,1948.93,210.61,1958.01,196.53,5.9,27.0,621.62,431.45,401.35,1402.0,593.73,3.9,3.7,3.0,8.8,6.4,7.9,2.5,0.0,1.7,1.5,1.5,1.7,0.4,0.4,-1.2,220.0,1983.0,1984.36,252.0,252.21,20230411,2.5,0.8,3.0,0.8,3.0,0.8,3.0,0.8,3.0,0.0,0.0,0.0,0.0,2143.9,1936.7,1407.4,1408.0,1408.1,641.1,1474.9,1417.0,1402.0,10.469,10.87,10.737,11.005
84472,120.0,90.0,1950.79,211.23,1960.7,196.99,5.9,27.0,621.92,431.45,402.88,1402.0,593.97,5.5,8.7,5.7,8.8,6.4,7.3,3.4,2.2,2.9,0.0,1.5,1.3,0.4,0.4,0.7,220.0,1983.0,1984.36,252.0,252.15,20230411,2.5,0.8,3.0,0.8,3.0,0.8,3.0,0.8,3.0,0.0,0.0,0.0,0.0,2143.9,1936.7,1407.5,1408.0,1408.1,663.7,1465.8,1417.0,1402.0,10.469,10.86,10.737,11.005
84473,120.0,90.0,1950.79,211.23,1962.27,196.99,5.9,27.0,621.92,431.45,401.35,1402.0,593.97,8.0,8.7,6.2,7.6,7.3,9.5,3.4,2.2,2.9,0.9,0.0,1.7,3.2,2.2,2.8,220.0,1983.0,1984.36,252.0,252.27,20230411,2.5,0.8,3.0,0.8,3.0,0.8,3.0,0.8,3.0,0.0,0.0,0.0,0.0,1400.1,1936.7,1407.5,1409.0,1408.2,663.7,1465.8,1417.0,1402.0,10.469,10.84,10.737,11.005
84474,120.0,90.0,1947.29,210.9,1962.27,196.62,5.9,27.0,621.62,431.45,402.37,1401.5,593.82,8.0,5.5,6.2,7.6,7.3,9.5,2.2,1.5,1.3,0.9,0.6,1.7,3.2,2.2,2.8,220.0,1983.0,1981.87,252.0,252.12,20230411,2.5,0.8,3.0,0.8,3.0,0.8,3.0,0.8,3.0,0.0,0.0,0.0,0.0,1405.8,1936.7,1407.2,1409.0,1408.2,597.3,1465.0,1417.0,1402.0,10.469,10.88,10.737,11.005
84475,120.0,90.0,1950.76,211.65,1962.27,197.16,5.9,27.0,621.55,431.45,403.38,1401.5,593.82,5.1,5.5,4.9,7.0,7.2,8.1,2.2,0.3,1.0,2.2,0.0,2.0,3.2,2.2,2.8,220.0,1983.0,1981.87,252.0,252.12,20230411,2.5,0.8,3.0,0.8,3.0,0.8,3.0,0.8,3.0,0.0,0.0,0.0,0.0,1817.8,1936.7,1406.8,1408.0,1407.4,886.8,1473.8,1417.0,1401.5,10.469,10.88,10.737,11.005
84476,120.0,90.0,1950.76,211.65,1960.85,196.68,5.9,27.0,621.58,431.45,401.86,1401.5,593.78,5.1,6.4,4.6,5.4,7.2,8.1,0.0,1.9,1.0,2.2,0.0,2.0,0.4,1.1,1.1,220.0,1983.0,1981.87,252.0,251.95,20230411,2.5,0.8,3.0,0.8,3.0,0.8,3.0,0.8,3.0,0.0,0.0,0.0,0.0,1817.8,1936.7,1406.8,1408.0,1407.4,886.8,1473.8,1417.0,1401.5,10.469,10.86,10.737,11.005
84477,120.0,90.0,1950.4,211.12,1961.65,197.24,5.9,27.0,621.58,431.45,402.87,1401.5,593.81,5.9,6.4,5.8,5.4,4.8,7.2,2.2,1.9,2.0,0.0,0.0,0.0,0.4,1.1,1.3,220.0,1983.0,1981.87,252.0,251.99,20230411,2.5,0.8,3.0,0.8,3.0,0.8,3.0,0.8,3.0,0.0,0.0,0.0,0.0,1406.6,1936.7,1406.6,1407.5,1407.2,906.6,1474.5,1417.0,1401.5,10.469,10.9,10.737,11.005
84478,120.0,90.0,1950.99,211.65,1961.65,197.24,5.9,27.0,621.6,431.45,402.37,1401.5,593.81,6.0,6.0,5.8,6.7,6.6,8.8,2.2,0.0,2.0,0.0,0.6,-0.2,1.8,3.2,1.3,220.0,1983.0,1981.16,252.0,251.99,20230411,2.5,0.8,3.0,0.8,3.0,0.8,3.0,0.8,3.0,0.0,0.0,0.0,0.0,1407.0,1936.7,1407.8,1408.3,1407.6,906.6,1474.5,1417.0,1401.5,10.469,10.91,10.737,11.005
84479,120.0,90.0,1950.99,211.65,1961.65,197.24,5.9,27.0,621.6,431.45,399.32,1401.5,593.64,6.0,6.0,5.1,6.7,6.6,8.8,1.5,0.9,1.3,0.0,0.6,-0.2,1.8,3.2,1.3,220.0,1983.0,1977.96,252.0,251.89,20230411,2.5,0.8,3.0,0.8,3.0,0.8,3.0,0.8,3.0,0.0,0.0,0.0,0.0,1407.0,1936.7,1407.8,1408.3,1407.6,845.3,1464.0,1417.0,1401.5,10.469,10.93,10.737,11.005
84480,120.0,90.0,1950.8,211.13,1963.31,197.49,5.9,27.0,621.74,431.45,401.35,1402.0,593.92,7.7,5.7,6.8,4.0,5.5,6.8,2.5,3.1,99.9,3.1,0.0,2.0,2.8,1.8,1.8,220.0,1983.0,1980.02,252.0,252.18,20230411,4.0,0.8,3.0,0.8,3.0,0.8,3.0,0.8,3.0,0.0,0.0,0.0,0.0,1406.2,1936.7,1408.1,1409.5,1408.9,709.6,1474.6,1417.0,1402.0,10.469,10.92,10.737,11.005
84481,120.0,90.0,1949.21,212.05,1958.84,197.22,5.9,27.0,621.73,431.45,400.84,1401.5,594.17,6.8,6.2,6.5,3.1,5.7,8.2,3.4,2.2,3.9,0.0,1.5,1.3,2.8,1.3,1.8,220.0,1983.0,1983.29,252.0,252.04,20230411,2.5,0.8,3.0,0.8,3.0,0.8,3.0,0.8,3.0,0.0,0.0,0.0,0.0,1405.4,1938.4,1407.5,1408.1,1407.5,711.4,1473.9,1417.0,1401.5,10.469,10.91,10.737,11.005
84482,120.0,90.0,1951.35,212.05,1959.4,196.66,5.9,27.0,621.6,431.45,401.86,1401.5,594.17,6.8,6.2,6.5,4.2,6.4,8.2,3.4,2.2,3.9,0.0,1.5,1.7,2.8,1.3,1.8,220.0,1983.0,1982.58,252.0,251.87,20230411,2.5,0.8,3.0,0.8,3.0,0.8,3.0,0.8,3.0,0.0,0.0,0.0,0.0,2134.2,1938.4,1407.5,1407.8,1407.9,576.5,1463.0,1417.0,1401.5,10.469,10.89,10.737,11.005
